,dailyperformance,dailyutilization
225,0.9135802469135802,0.9743055555555555
226,0.6844262295081968,0.7805555555555556
227,0.6844262295081968,0.5986111111111111
228,0.589041095890411,0.6458333333333334
229,0.5139664804469274,0.6215277777777778
230,0.7049180327868853,0.49027777777777776
231,1.0,0.30972222222222223
232,0.9444444444444444,1.0604166666666666
233,0.6598360655737705,0.7270833333333333
234,0.6762295081967213,0.5409722222222222
235,0.6198630136986302,0.6305555555555555
236,0.5726256983240223,0.5444444444444444
237,0.7254098360655737,0.5680555555555555
238,1.0,0.3472222222222222
239,0.8950617283950617,0.9666666666666667
240,0.6721311475409836,0.7791666666666667
241,0.6967213114754098,0.6020833333333333
242,0.5856164383561644,0.6034722222222222
243,0.5195530726256983,0.6555555555555556
244,0.6762295081967213,0.5361111111111111
245,1.0,0.33819444444444446
246,0.8827160493827161,1.0555555555555556
247,0.7704918032786885,0.65625
248,0.6434426229508197,0.5368055555555555
249,0.5993150684931506,0.6347222222222222
250,0.5223463687150838,0.5944444444444444
251,0.75,0.5152777777777777
252,1.0,0.20069444444444445
253,1.0,0.9111111111111111
254,0.9726027397260274,1.16875
255,0.9178082191780822,0.6138888888888889
256,0.8579545454545454,0.6722222222222223
257,0.7897196261682243,0.6534722222222222
258,0.9794520547945206,0.5479166666666667
259,1.0,0.2520833333333333
260,1.0,1.1236111111111111
261,0.9452054794520548,0.9916666666666667
262,0.9863013698630136,0.55
263,0.9090909090909091,0.8222222222222222
264,0.7476635514018691,0.64375
265,0.9863013698630136,0.5986111111111111
266,1.0,0.21180555555555555
267,1.0,0.775
268,0.9246575342465754,1.175
269,0.9726027397260274,0.7555555555555555
270,0.7727272727272727,0.8097222222222222
271,0.8130841121495327,0.6625
272,0.9178082191780822,0.5013888888888889
273,1.0,0.26458333333333334
274,1.0,0.9277777777777778
275,0.8972602739726028,1.275
276,0.9041095890410958,0.6520833333333333
277,0.8920454545454546,0.7506944444444444
278,0.8084112149532711,0.5909722222222222
279,0.9726027397260274,0.5409722222222222
280,1.0,0.34305555555555556
281,0.9923076923076923,1.0319444444444446
282,0.7794871794871795,0.9986111111111111
283,0.8512820512820513,0.6375
284,0.6837606837606838,0.6013888888888889
285,0.6118881118881119,0.5513888888888889
286,0.9025641025641026,0.6090277777777777
287,1.0,0.24166666666666667
288,0.9846153846153847,1.15625
289,0.882051282051282,0.8305555555555556
290,0.7948717948717948,0.6131944444444445
291,0.7905982905982906,0.6548611111111111
292,0.6188811188811189,0.5548611111111111
293,0.8256410256410256,0.5479166666666667
294,1.0,0.2722222222222222
295,1.0,0.9541666666666667
296,0.8666666666666667,0.85625
297,0.717948717948718,0.6645833333333333
298,0.6794871794871795,0.6659722222222222
299,0.5909090909090909,0.6465277777777778
300,0.8564102564102564,0.4895833333333333
301,1.0,0.24930555555555556
302,0.9307692307692308,0.9729166666666667
303,0.6974358974358974,0.9722222222222222
304,0.7435897435897436,0.6368055555555555
305,0.8076923076923077,0.6340277777777777
306,0.7027972027972028,0.6284722222222222
307,0.9076923076923077,0.5138888888888888
308,1.0,0.4013888888888889
309,0.8765432098765432,0.8319444444444445
310,0.7090163934426229,0.7638888888888888
311,0.7090163934426229,0.5423611111111111
312,0.6061643835616438,0.5618055555555556
313,0.5670391061452514,0.6659722222222222
314,0.7008196721311475,0.5006944444444444
315,1.0,0.2847222222222222
316,0.8888888888888888,1.0409722222222222
317,0.6967213114754098,0.6777777777777778
318,0.6926229508196722,0.6520833333333333
319,0.565068493150685,0.6395833333333333
320,0.5391061452513967,0.5256944444444445
321,0.7745901639344263,0.5298611111111111
322,1.0,0.38472222222222224
323,0.8765432098765432,0.9888888888888889
324,0.7622950819672131,0.84375
325,0.6762295081967213,0.65625
326,0.547945205479452,0.58125
327,0.5558659217877095,0.6090277777777777
328,0.7540983606557377,0.5673611111111111
329,1.0,0.3229166666666667
330,0.9074074074074074,0.9354166666666667
331,0.6557377049180327,0.7173611111111111
332,0.7622950819672131,0.5951388888888889
333,0.5753424657534246,0.5618055555555556
334,0.553072625698324,0.5590277777777778
335,0.6598360655737705,0.4722222222222222
336,1.0,0.37777777777777777
337,0.7867298578199052,0.9354166666666667
338,0.5583596214511041,0.6701388888888888
339,0.5962145110410094,0.5923611111111111
340,0.5289473684210526,0.525
341,0.4129032258064516,0.5458333333333333
342,0.583596214511041,0.5458333333333333
343,1.0,0.40902777777777777
344,0.7725118483412322,0.8388888888888889
345,0.61198738170347,0.6534722222222222
346,0.6246056782334385,0.5048611111111111
347,0.5210526315789473,0.5555555555555556
348,0.4344086021505376,0.5715277777777777
349,0.5425867507886435,0.5243055555555556
350,1.0,0.42916666666666664
351,0.7440758293838863,0.8208333333333333
352,0.5425867507886435,0.7041666666666667
353,0.49842271293375395,0.6222222222222222
354,0.5368421052631579,0.60625
355,0.4236559139784946,0.5069444444444444
356,0.555205047318612,0.4965277777777778
357,0.9622641509433962,0.42430555555555555
358,0.8009478672985783,0.8798611111111111
359,0.6056782334384858,0.6465277777777778
360,0.526813880126183,0.5104166666666666
361,0.4868421052631579,0.5319444444444444
362,0.4666666666666667,0.5486111111111112
363,0.5646687697160884,0.4895833333333333
